id,city,food_name,likelihood_of_liking,restaurant_list,food_detail_link,food_image_link,food_description
,成都,锅盔,1,"皇城坝小吃(锦华万达店), 大蓉和(拉德方斯店), 严太婆锅魁(文殊院店), 肖锅魁放心店(放心店)",https://you.ctrip.com/fooditem/chengdu104/7763306-p1.html,https://dimg04.c-ctrip.com/images/tg/094/179/980/3370c10c741c46b29c0b7fbf36760cc1_R_220_140.jpg,锅盔早期多流行于中国西北地区，是一种烤制的面食。现在的锅盔选料细致，麦香馥郁，四川等地制作锅盔的时候会加入很多丰富的馅料，多种肉类的锅盔在成都非常流行。其中军屯锅盔更是被评为四川非遗美食。
,成都,抄手,1,"八二干海椒抄手, 钟水饺(人民公园总店), 钟水饺(武侯店), 顺兴老茶馆•精品川菜(世纪城店), 陈麻婆豆腐(旗舰店), 重庆特色老麻抄手(共和路店), 陈记宜宾燃面(圣灯路店), 面爸爸豆瓣抄手·DIY自煮体验店",https://you.ctrip.com/fooditem/chengdu104/7764575-p1.html,https://dimg04.c-ctrip.com/images/tg/073/838/623/077e1cec4bdc46688556bc5ee70180e7_R_220_140.jpg,四川传统地方小吃，也是四川当地人对馄饨的叫法。抄手皮儿薄亮、馅儿嫩滑，个儿大饱满，更因为吸收了浓厚的汤汁，入口醇香。其中红油抄手是非常具有成都本地特色的一款，另有酸辣抄手也凭借其刺激的口味霸占一方食客的味蕾。
,成都,鱼香肉丝,0,"明婷饭店(外曹家巷店), 蒲氏烤鸭(百寿路店), 廖老妈蹄花(三洞桥店), 易老妈蹄花(东城根总店), 陈麻婆豆腐, 轩轩小院(宽巷子店)",https://you.ctrip.com/fooditem/chengdu104/76731-p1.html,https://dimg04.c-ctrip.com/images/100h0k000000c74l7287D_R_220_140.jpg,鱼香肉丝是一道常见的地道川菜，其咸甜酸辣兼备、葱姜蒜香浓郁的口感使之深受成都当地人的喜爱，同时也是餐馆里的必点菜品之一。
,成都,口水鸡,1,"如轩•海鲜砂锅粥•粤菜(一品天下店), 马旺子(太古里店), 龙抄手(春熙路总店), 胖哥俩肉蟹煲(大悦城店), 成都尼依格罗酒店·玥轩YUE HIN(IFS店)",https://you.ctrip.com/fooditem/chengdu104/7761256-p1.html,https://dimg04.c-ctrip.com/images/100o0k000000c66wpD0A6_R_220_140.jpg,口水鸡是中国四川及重庆地区汉族特色菜肴，川菜系中的一道凉菜，佐料丰富，集麻辣鲜香嫩爽于一身，享有“名驰巴蜀三千里，味压江南十二州”的美称。
,成都,水煮牛肉,0,"鸡茅店(七道堰街店), 成都香格里拉大酒店·香宫, 自贡传统蘸水菜, 星星饭店, 成都钓鱼台精品酒店·品聚·成都餐厅, 成都富力丽思卡尔顿酒店·丽轩中餐厅, 陈麻婆豆腐(旗舰店)",https://you.ctrip.com/fooditem/chengdu104/7762078-p1.html,https://dimg04.c-ctrip.com/images/tg/619/233/899/6fa87033591a401abb8054930fd65e1e_R_220_140.jpg,水煮牛肉以瘦黄牛肉为主料，搭配豆芽，莴笋等配菜烫煮而成。这道菜麻辣味厚重，厚薄均匀的牛肉肉质细嫩却略有嚼头，回味无穷。
,成都,肥肠粉,0,"梁记肥肠粉(宽窄巷子店), 王记特色锅魁(沙湾路分店), 王记特色锅魁(马鞍南路店), 白家老店肥肠粉, 甘食记·成都肥肠粉（凯德广场店）",https://you.ctrip.com/fooditem/chengdu104/7771088-p1.html,https://dimg04.c-ctrip.com/images/tg/750/168/225/dceb77c62ac541eebf4cac8b40ee40ce_R_220_140.jpg,肥肠粉是成都传统名小吃，以红薯粉作为主要食材，肥肠为浇头，再配上菜子油炸出的红油，食之鲜香泌入心脾，食后满口余味，回味悠长 。这样一份麻辣爽口的肥肠粉牢牢的抓住了成都人的胃。
,成都,冷锅鱼,1,"自贡嫩鱼馆(祥和里店), 神仙兔火锅(科华中路店), 渔来乐老梭边鱼府·美蛙兔火锅, 三只耳冷锅鱼火锅(倪家桥路店), 范大碗好鱼人家冷锅鱼",https://you.ctrip.com/fooditem/chengdu104/7767660-p1.html,https://dimg04.c-ctrip.com/images/tg/295/348/915/017d80aacf18497bad1da3c98ffefb70_R_220_140.jpg,冷锅鱼顾名思义，鱼是烫的，锅是冷的。入口后，先是麻，接着是辣，然后是鲜，依次是香、嫩、滑，接着全部感觉升华为一个字:“爽”！更有特点的是鱼吃完了之后还可点火，加入汤汁煮涮别的食材，一式两吃很有意思。
,成都,冒菜,6,"牛灯影麻辣冒菜馆(新城市广场店), 大蓉和(天府店), 黄手艺冒菜·七年老店 （太古里店）",https://you.ctrip.com/fooditem/chengdu104/7763678-p1.html,https://dimg04.c-ctrip.com/images/tg/739/999/887/2f4f38fecab041c7a42dd8fafa3805fc_R_220_140.jpg,冒菜并非是一道菜的名字，“冒”是一个动词，大概意思是食材在锅里煮好之后盛到碗里再舀一勺汤的这么一个过程。根据个人口味，有的食客吃冒菜会配干碟，干碟即干辣椒面配上食盐等佐料一起拌匀即可，烫熟的菜沾上干碟，那叫一个美味。
,成都,豆花,4,"泊醉山泉火锅, 手掌鸡饭店(清明街店), 大厨小味(西体店), 小名堂担担甜水面(东城根街店)",https://you.ctrip.com/fooditem/chengdu104/7761360-p1.html,https://dimg04.c-ctrip.com/images/tg/511/441/860/154b31ee5d954c7db2cecb602b1b45ea_R_220_140.jpg,豆花又叫豆腐花或者豆腐脑，是用黄豆制作而成。成都的豆花从甜口、咸口，辣口等，发展到现在可以加入多种自己喜欢的调料，例如麻酱，花生碎，蒜泥、韭菜花等。豆花清香滑嫩，入口即化，老少皆宜。
,成都,蹄花汤,0,"廖老妈蹄花(陕西街店), 易老妈蹄花(东城根总店), 71号豆汤饭·成都小吃(青石桥总店), 原半边桥老妈蹄花, 老字号老妈蹄花",https://you.ctrip.com/fooditem/chengdu104/7765990-p1.html,https://dimg04.c-ctrip.com/images/tg/037/461/281/23c53f6abd9145e8872aaf6beb7ec9de_R_220_140.jpg,蹄花汤以猪蹄为主料，配上白芸豆等辅料熬制而成，出锅时撒一把葱花提鲜即可。浓稠酽白的汤汁、入口即化的白芸豆搭配着软糯咸香的白嫩蹄花，口感上乘。
,成都,川北凉粉,4,"鸡茅店(七道堰街店), 小名堂担担甜水面(东城根街店), 顺兴老茶馆•精品川菜(世纪城店), 皇城坝小吃(武侯祠店), 师徒情人民食堂(光荣路店), 成都映象(元华一巷店)",https://you.ctrip.com/fooditem/chengdu104/7755794-p1.html,https://dimg04.c-ctrip.com/images/tg/658/593/793/c98b9b48a1e840a4b00f6a9c9b5fe970_R_220_140.jpg,川北凉粉以豌豆为主料，经过多重工序制作而成，这样的凉粉质地细软又不失韧劲儿，看起来明而不透，再搭配各种口味的调料，鲜香爽口。川北凉粉早期以挑担售卖，方便随性，现在的川北凉粉已经成为了非物质文化遗产。
,成都,回锅肉,0,"人民食堂(玉林东街店), 竹韵餐厅, 蜀醉美·川菜·干锅·烤鱼, 西街往事私房菜(都江堰店), 饕林餐厅(太古里东升店), 威斯特餐厅·蓉派家宴, 天添豆汤, 转转会•门庭别院川菜(莲桂店)",https://you.ctrip.com/fooditem/chengdu104/24142-p1.html,https://dimg04.c-ctrip.com/images/tg/622/430/131/4899e17be78e4e05aa3caffbd5d903e8_R_220_140.jpg,回锅，即再次烹调的意思，这道家常菜代表的回锅肉经过二次烹制之后，其肉质色泽金黄、口感肥而不腻，再配以青椒、蒜苗等各种辅菜调味，色香味俱佳。
,成都,樟茶鸭,0,"耗子洞老张鸭子(长顺下街店), 陈麻婆豆腐(旗舰店), 陈麻婆豆腐, 解香·浣花(杜甫草堂店)",https://you.ctrip.com/fooditem/chengdu104/7761250-p1.html,https://dimg04.c-ctrip.com/images/tg/557/652/016/aa63181b54ad4d219642a8db510af682_R_220_140.jpg,樟茶鸭是熏鸭的一种，烹饪上桌时色泽红黄诱人，带有樟木和茶叶的香味，再配上“荷叶软饼”，供客人卷食。樟茶鸭入口咸香，外焦里嫩，为老少皆宜佳品。
,成都,鸡丝凉面,1,"嘎嘎鸭脑壳(战旗社区店), 小名堂担担甜水面(东城根街店), 黄记煌三汁焖锅(海滨城店), 天府掌柜(水璟唐店), 陈麻婆豆腐, 钟水饺(武侯店), 老房子金沙元年食府(遗址路店), 红杏酒家(明珠店)",https://you.ctrip.com/fooditem/chengdu104/7764552-p1.html,https://dimg04.c-ctrip.com/images/100p0k000000c5zr784F3_R_220_140.jpg,成都传统小吃，鸡丝凉面的特点是多味调合，甜、麻、辣、香，清爽利口，面条有筋，适宜炎热季节吃，令你胃口大开。
,成都,宫保鸡丁,0,"璟府小厨餐厅(凯德天府), 丁胖邻家菜(顺城街店), 饕林餐厅(太古里东升店), 天添豆汤, 红戈小馆(香槟广场店), 东湖首席(东湖公园店), 香积厨1999(宽巷子店), 努力餐(宽窄巷子店), 易老妈蹄花(东城根总店)",https://you.ctrip.com/fooditem/chengdu104/7761245-p1.html,https://dimg04.c-ctrip.com/images/tg/087/067/446/5797dce0703f46998d25d4396420898a_R_220_140.jpg,宫保鸡丁独有的煳辣荔枝味是其特色，口感甜酸鲜辣，非常下饭。现在的宫保鸡丁已然是一道极具代表性的川味名菜，也是频繁登场国宴的菜品。
,成都,夫妻肺片,16,"黄伞肺片(郭家桥店), 师徒情人民食堂(西安路店), 黄记煌三汁焖锅(海滨城店), 红杏酒家(明珠店), 南堂馆·新川菜(春熙路店)",https://you.ctrip.com/fooditem/chengdu104/7755789-p1.html,https://dimg04.c-ctrip.com/images/tg/728/319/701/0bb10bccb01041a0a800936a1ac5e56e_R_220_140.jpg,以牛身上的部件为食材进行卤制，再配以调料制成红油浇在食材上，这样一份红油重彩，颜色透亮的夫妻肺片就做好了。这道菜还有英文名字，叫做“史密斯夫妇”。
,成都,蒜泥白肉,0,"鸡毛店·川菜(李家沱店), 鸡茅店(七道堰街店), 威斯特餐厅·蓉派家宴, 川工第一漂(红光总店), 陈麻婆豆腐(川西民居主题体验店), 易老妈蹄花(东城根总店), 廖老妈蹄花(陕西街店)",https://you.ctrip.com/fooditem/chengdu104/7762070-p1.html,https://dimg04.c-ctrip.com/images/100g0k000000c7k61C69A_R_220_140.jpg,白肉由北方传入，成都人加入蒜泥将这道菜口味变得更加符合当地人口味，蒜味香辣爽口，搭配沾了红油的白肉，鲜香味十足，肉质肥而不腻，入口即化。
,成都,麻婆豆腐,2,"饕林餐厅(太古里东升店), 陈麻婆豆腐, 天趣紫园·地道川菜(宽巷子店), 听香·新川菜(宽窄巷子店), 易老妈蹄花(东城根总店)",https://you.ctrip.com/fooditem/chengdu104/7761251-p1.html,https://dimg04.c-ctrip.com/images/tg/247/210/747/5e67669daa2348d19d86981eee1f3009_R_220_140.jpg,麻婆豆腐这道菜充分的突出了川菜“麻、辣”的特点，以豆腐为主料，配以肉碎、麻椒、辣椒等调味，可口下饭，入口嫩爽。2018年，麻婆豆腐被评为“中国菜”四川十大经典名菜。
,成都,锅巴肉片,0,"庶民居中餐馆(花土店), 陈麻婆豆腐, 盘飧市(春熙路店)",https://you.ctrip.com/fooditem/chengdu104/7766436-p1.html,https://dimg04.c-ctrip.com/images/100h0k000000c745m52D4_R_220_140.jpg,锅巴肉片是川菜中经典的宴席菜，主料是里脊肉和锅巴，再搭配冬菇等鲜味食材烹制而成。其成品肉片嫩滑，锅巴香酥，是老少咸宜之菜品。
,成都,怪味面,0,"正该 牛王庙吴记怪味面(双楠店), 牛王庙特色面",https://you.ctrip.com/fooditem/chengdu104/7764166-p1.html,https://dimg04.c-ctrip.com/images/10070k000000cm9n6E783_R_220_140.jpg,怪味面到底有多怪，看起来是一碗名不见经传的普通臊子面，但当吃进嘴里的时候才发现面条筋道，汤汁浓郁，更怪的是集合了又麻又辣又甜，还带点酸味的口感，真是百味交陈，让面食爱好者欲罢不能。
,成都,叶儿粑,0,,https://you.ctrip.com/fooditem/chengdu104/24160731-p1.html,https://dimg04.c-ctrip.com/images/0100v120009j49sciE2F9_R_220_140.jpg,叶儿粑，是四川地区特色传统小吃。制作叶儿粑选料考究，工艺精细，具有色绿形美、细软爽口的特点，为四川名小吃之一。用糯米粉面包麻茸甜馅心或鲜肉咸馅心，置旺火蒸。特色是清香滋润，醇甜爽口，荷香味浓，菜分两味，咸鲜味美。
,成都,糖油果子,0,,https://you.ctrip.com/fooditem/chengdu104/16015176-p1.html,https://dimg04.c-ctrip.com/images/0102b120009j49jjoBEF6_R_220_140.jpg,糖油果子是四川省成都市的一道传统小吃，是青石桥三绝之一；其特点是色泽黄亮，外酥内糯，香甜可口。
,成都,川味火锅,0,,https://you.ctrip.com/fooditem/chengdu104/24647034-p1.html,https://dimg04.c-ctrip.com/images/100i1800000158gk609EF_R_220_140.jpg,火锅的特色为边煮边吃，早期在蒙古地区开始盛行。成都火锅的锅底更偏爱辣味，搭配喜欢的火锅食材，将其放入煮开的锅底烫熟后，再配以蘸料调味即可食用。
,成都,红油兔丁,0,,https://you.ctrip.com/fooditem/chengdu104/23827180-p1.html,https://dimg04.c-ctrip.com/images/100v180000015kp00DE1C_R_220_140.jpg,兔肉是一种含有丰富的高蛋白、同时又低脂肪的食物，红油兔丁的烹制集合了成都当地人的饮食特点，将鲜、香、麻、辣融为一体，口感上乘。
,成都,兔肉,0,,https://you.ctrip.com/fooditem/chengdu104/24121674-p1.html,https://dimg04.c-ctrip.com/images/10091b000001bog763280_R_220_140.png,成都人对兔肉的狂热丝毫不亚于火锅。肉质细嫩的兔子从头到腿几乎每个部位都可以食用，且兔肉低脂肪高蛋白，营养丰富，吃起来毫无负担。红烧、爆炒、凉拌、火锅都是兔肉常见的料理方式，每一种都独具风味。
,成都,冰粉,0,,https://you.ctrip.com/fooditem/chengdu104/24669177-p1.html,https://dimg04.c-ctrip.com/images/10011b000001c22zf8278_R_220_140.png,冰粉，是著名的夏季小吃，起源于云、贵地区的一道著名小吃，后传入四川彭山（武阳），并在川渝地区受到广泛欢迎。冰凉香甜，嫩滑爽口，生津解暑，清凉降火。作为夏天的一道美食，因其爽滑、透明、冰爽、美味而倍受人们欢迎。
,成都,红糖糍粑,0,,https://you.ctrip.com/fooditem/chengdu104/24671033-p1.html,https://dimg04.c-ctrip.com/images/100k180000015du0q424D_R_220_140.jpg,"红糖糍粑是用红糖、糯米、黄豆粉制作的一道川渝地区传统的小吃,其来源很可能是两广填"
,,,,,,,四川时带来的客家饮食文化。糯米糍粑、黄豆粉和红糖，是制作红糖糍粑必不可少的食材。糍粑切成条状或块状，油炸到表面酥脆金黄，再裹上黄豆粉，搭配红糖食用。
,成都,汤锅,0,,https://you.ctrip.com/fooditem/chengdu104/15411324-p1.html,https://dimg04.c-ctrip.com/images/01039120009j484xfCEAD_R_220_140.jpg,
,成都,水煮肉片,0,,https://you.ctrip.com/fooditem/chengdu104/24653518-p1.html,https://dimg04.c-ctrip.com/images/0102p120009j48ycmF424_R_220_140.jpg,
,成都,粉蒸牛肉,0,,https://you.ctrip.com/fooditem/chengdu104/15523777-p1.html,https://dimg04.c-ctrip.com/images/0106r120009j48bt5AC32_R_220_140.jpg,
,武汉,热干面,13,"沈记烧烤海鲜(江汉二路店), 蔡林记(户部巷店), 户部巷小吃一条街, 胖锅轩(北湖店), 煜玲双喜铁板烧(东湖村总店), 民生鲜鱼馆(合作路店), 周末铺子炭火烤肉(新华小路店)",https://you.ctrip.com/fooditem/wuhan145/7755887-p1.html,https://dimg04.c-ctrip.com/images/tg/841/266/020/9195836a534d433185306726ac23aff1_R_220_140.jpg,
,武汉,武昌鱼,4,"湖锦酒楼(光谷店), 大中华酒楼(金地中心城总店), 大中华酒楼(户部巷店), 小张烤鱼(司门口店), 湖锦酒楼(八一路店), 江南小观园餐厅(中商平价购物广场店)",https://you.ctrip.com/fooditem/wuhan145/64743-p1.html,https://dimg04.c-ctrip.com/images/tg/616/970/301/29abfefceb34401191623329671071fd_R_220_140.jpg,
,武汉,豆皮,4,"严老幺烧麦(前进四路店), 大中华酒楼(金地中心城总店), 户部巷小吃一条街, 粗茶淡饭·汉口公馆(循礼门店), 周记热干面豆皮大王, 味美香豆皮, 西大街豆皮大王, 王师傅豆皮馆(高雄路店)",https://you.ctrip.com/fooditem/wuhan145/7755889-p1.html,https://dimg04.c-ctrip.com/images/100s180000015lhgr3CB4_R_220_140.jpg,
,武汉,鲜鱼糊汤粉,3,"老字号鲜鱼糊汤粉, 徐嫂糊汤粉, 蔡林记(大成路店), 沈记鲜鱼糊汤粉, 武汉三镇民生甜食馆(水岸国际店), 辣妹子鲜鱼糊汤粉(前进五路店), 斌斌鲜鱼糊汤粉(粮道街店), 老杨家鲜鱼糊粉, 代记鲜鱼糊汤粉",https://you.ctrip.com/fooditem/wuhan145/7755890-p1.html,https://dimg04.c-ctrip.com/images/1008180000015et56ECD0_R_220_140.jpg,
,武汉,面窝,1,"骏骏牛肉粉店(硚口老店), 小秋水饺(大成路总店), 民生鲜鱼馆(合作路店), 户部巷小吃一条街, 陈讯生陈记炸酱面馆(黄陂街店), 沈阳路熊阿姨面窝",https://you.ctrip.com/fooditem/wuhan145/7755897-p1.html,https://dimg04.c-ctrip.com/images/tg/996/023/502/e48a493eb6b045559428f668ebd4d793_R_220_140.jpg,
,武汉,排骨莲藕汤,0,"艳阳天酒家(宝丰店), 湖锦酒楼(光谷店), 大中华酒楼(金地中心城总店), 江南小观园餐厅(中商平价购物广场店), 湖锦酒楼(八一路店), 全聚贤餐厅(沙湖店)",https://you.ctrip.com/fooditem/wuhan145/7764391-p1.html,https://dimg04.c-ctrip.com/images/tg/993/171/913/db37661faa2a454b8b711471a0e1d196_R_220_140.jpg,
,武汉,黄陂豆丝,0,"建建枯豆丝, 老村长湖北菜(胜利街店), 夏氏砂锅(万松园店), 老村长湖北菜(红旗渠路店), 户部巷小吃一条街, 我家小馆·老汉口雪菜黄鱼(武胜凯德广场店), U你·天然调味(南湖店), 刘记三狗牛肉面馆",https://you.ctrip.com/fooditem/wuhan145/7991492-p1.html,https://dimg04.c-ctrip.com/images/tg/457/324/264/b288cc12d5a94bbdbbbe3b2ea16ab62c_R_220_140.jpg,
,武汉,油焖大虾,0,"虾皇•鲜汤羊肉馆(万松园旗舰店), 靓靓蒸虾(雪松路创始店), 巴厘龙虾(万松园一店), 靓靓蒸虾(沙湖旗舰店), 小许蒸虾(竹苑一路店), 成都康二姐串串(统一街直营总店), 肥仔虾庄·传奇油焖大虾(秦园店), 肥肥虾庄·金牌油焖大虾(石牌岭总店)",https://you.ctrip.com/fooditem/wuhan145/7755894-p1.html,https://dimg04.c-ctrip.com/images/tg/905/709/823/6b9ae7cb9a5c4415bec43c35bc426fd3_R_220_140.jpg,
,武汉,汤包,2,,https://you.ctrip.com/fooditem/wuhan145/7763780-p1.html,https://dimg04.c-ctrip.com/images/tg/489/865/026/5159f4a7265d4c2fa3b7a83eb0af5038_R_220_140.jpg,
,武汉,蒸虾,0,,https://you.ctrip.com/fooditem/wuhan145/15448655-p1.html,https://dimg04.c-ctrip.com/images/0103t120009oikmpyBBF9_R_220_140.png,
,武汉,蛋酒,0,,https://you.ctrip.com/fooditem/wuhan145/7889854-p1.html,https://dimg04.c-ctrip.com/images/0106y120009oimkvl6D80_R_220_140.png,
,武汉,烧麦,0,,https://you.ctrip.com/fooditem/wuhan145/24644112-p1.html,https://dimg04.c-ctrip.com/images/0105i120009oimj2xC38B_R_220_140.png,
,武汉,鸡冠饺,0,,https://you.ctrip.com/fooditem/wuhan145/16965423-p1.html,https://dimg04.c-ctrip.com/images/0101d120009oip6w20ECD_R_220_140.png,
,武汉,辣得跳,0,,https://you.ctrip.com/fooditem/wuhan145/16555945-p1.html,https://dimg04.c-ctrip.com/images/0103n120009oisdvgB9B6_R_220_140.png,
,武汉,米粑,0,,https://you.ctrip.com/fooditem/wuhan145/16003177-p1.html,https://dimg04.c-ctrip.com/images/0106o120009oiune94E76_R_220_140.png,
,武汉,武汉鸭脖,4,,https://you.ctrip.com/fooditem/wuhan145/7755891-p1.html,https://dimg04.c-ctrip.com/images/tg/268/613/767/b395867b082e491da0dcd218e0be54c9_R_220_140.jpg,
,武汉,欢喜坨,0,,https://you.ctrip.com/fooditem/wuhan145/7755893-p1.html,https://dimg04.c-ctrip.com/images/tg/661/533/097/0a42ceb52b564e928620b30ac31d4b20_R_220_140.jpg,
,长沙,口味虾,15,"老梅园大虾城(八一桥店), 火宫殿·小吃王国(坡子街店), 大碗厨(东风路店), 龙虾大咖(省政府店), 徐虾客江湖菜",https://you.ctrip.com/fooditem/changsha148/7756375-p1.html,https://dimg04.c-ctrip.com/images/tg/579/294/426/ef7dde358f2f4d6d81dff0209bca5311_R_220_140.jpg,
,长沙,臭豆腐,17,"老长沙臭豆腐(印象汇店), 火宫殿·小吃王国(坡子街店), 黑色经典臭豆腐(太平里店), 毛家饭店(湘江店), 火宫殿(五一大道分店)",https://you.ctrip.com/fooditem/changsha148/7756374-p1.html,https://dimg04.c-ctrip.com/images/tg/976/278/879/309f5dfa9797450f99afa35ae8c827c1_R_220_140.jpg,
,长沙,糖油粑粑,4,"火宫殿·小吃王国(坡子街店), 火宫殿(五一大道分店), 火宫殿·湘菜小吃·商务宴请·生日聚会(东塘店), 老头子糖油粑粑(麓山南路店), 金记糖油坨坨店(学院街店)",https://you.ctrip.com/fooditem/changsha148/7756377-p1.html,https://dimg04.c-ctrip.com/images/tg/888/835/342/4137f3d6af0443d7bd74fdf045ba8c5b_R_220_140.jpg,
,长沙,刮凉粉,0,"火宫殿·小吃王国(坡子街店), 火宫殿(五一大道分店), 新华楼(新开铺店), 火宫殿·湘菜小吃·商务宴请·生日聚会(东塘店), 黑白电视老长沙吃货铺(金茂广场店)",https://you.ctrip.com/fooditem/changsha148/7768298-p1.html,https://dimg04.c-ctrip.com/images/tg/452/272/097/7d26c06de5954baaa75e71c51675655e_R_220_140.jpg,
,长沙,剁椒鱼头,6,"毛家饭店(湘江店), 好食上(沿江大道店), 钰湘宴·剁椒鱼头王(岳麓望月公园店), 火宫殿(五一大道分店), 坛宗剁椒鱼头(河西王府井店)",https://you.ctrip.com/fooditem/changsha148/7756376-p1.html,https://dimg04.c-ctrip.com/images/tg/741/053/355/0e4e9c887d0f41cb8602726193a9e388_R_220_140.jpg,
,长沙,辣椒炒肉,10,"好食上(八一路店), 毛家饭店(湘江店), 费大厨辣椒炒肉(中海·环宇城店), 费大厨辣椒炒肉(坡子街店), 大米先生(银盆岭奥克斯店), 大夫第·明清官宅, 壹屋饭湘·豆浆煮鱼(车站路店)",https://you.ctrip.com/fooditem/changsha148/7756379-p1.html,https://dimg04.c-ctrip.com/images/tg/007/925/938/f550e0d9ad9e457d8edac5d53549ed1f_R_220_140.jpg,
,长沙,黄鸭叫,0,"大碗厨(东风路店), 幸福人人家(林科大店), 盟重烧烤店(东瓜山店), 瓷米湖湘菜, 冰火楼(梦泽园店)",https://you.ctrip.com/fooditem/changsha148/7764147-p1.html,https://dimg04.c-ctrip.com/images/tg/840/255/840/cf53ec8bc864432b912b213b8b60f534_R_220_140.jpg,
,长沙,葱油粑粑,0,"火宫殿·小吃王国(坡子街店), 双燕楼(三王街店)",https://you.ctrip.com/fooditem/changsha148/7761815-p1.html,https://dimg04.c-ctrip.com/images/tg/492/713/463/f142acbede4f4c3a94b7b384eac254bd_R_220_140.jpg,
,长沙,香辣唆螺,0,,https://you.ctrip.com/fooditem/changsha148/9764373-p1.html,https://dimg04.c-ctrip.com/images/tg/072/784/134/bb36eecbc59f4665b558b55c4b92b023_R_220_140.jpg,
,长沙,龙脂猪血,0,,https://you.ctrip.com/fooditem/changsha148/7762679-p1.html,https://dimg04.c-ctrip.com/images/tg/669/587/798/75a381473b804eaf9ff56ce797d3a849_R_220_140.jpg,
,长沙,米粉,2,,https://you.ctrip.com/fooditem/changsha148/7756412-p1.html,https://dimg04.c-ctrip.com/images/tg/647/690/209/594b57fe30b6407f85ad277976b19380_R_220_140.jpg,
,长沙,糖饺子,0,,https://you.ctrip.com/fooditem/changsha148/17178520-p1.html,https://dimg04.c-ctrip.com/images/0101a120009m1ujrj1E2D_R_220_140.png,
,长沙,紫苏桃子姜,0,,https://you.ctrip.com/fooditem/changsha148/10434347-p1.html,https://dimg04.c-ctrip.com/images/01031120009m1x8ltAE15_R_220_140.png,
,哈尔滨,锅包肉,23,"辣不二水煮鱼(汉水路店), 王渔王得莫利炖鱼(会展店), 宏达老菜馆(尚志胡同店), 安通老菜馆, 哈爾濱記憶·城市文化主题餐厅, 老码头黑皮肘子锅包肉(创业中心店), 老厨家(友谊路总店)",https://you.ctrip.com/fooditem/haerbin151/7755655-p1.html,https://dimg04.c-ctrip.com/images/tg/583/173/754/9eb316f6b8474d7d90af6843e388b901_R_220_140.jpg,
,哈尔滨,得莫利炖鱼,0,"王渔王得莫利炖鱼(会展店), 知音酒楼(花园店), 最东北民俗风情饭店(建河街店), 小昆仑老菜馆",https://you.ctrip.com/fooditem/haerbin151/7819821-p1.html,https://dimg04.c-ctrip.com/images/tg/646/672/344/62a5670d6c7d407bb11353f64738f189_R_220_140.jpg,
,哈尔滨,烤冷面,1,"老胖串店(哈西店), 邢氏老太太烤串(马端街店), 永利风味炸串, 佬串儿(通达街店)",https://you.ctrip.com/fooditem/haerbin151/7777750-p1.html,https://dimg04.c-ctrip.com/images/tg/419/955/262/3a660737fefa4b36991765f75c9c3042_R_220_140.jpg,
,哈尔滨,哈尔滨红肠,13,"哈肉联食品, 邢氏老太太烤串(马端街店), 奋斗大串(果戈里大街店), 秋林里道斯(花圃店), 商委红肠(红旗大街店), 东方饺子王(索菲亚店), 秋林食品(秋林公司店)",https://you.ctrip.com/fooditem/haerbin151/7755657-p1.html,https://dimg04.c-ctrip.com/images/tg/903/005/321/4238e0bf3aa7440d830d8f2343356041_R_220_140.jpg,
,哈尔滨,杀猪菜,8,"吴记酱骨炖菜馆(西大直街店), 老韩甸杀猪菜, 关外大院(文景街店), 胖姐渔村(中源大道店), 老韩杀猪菜(一中店), 俺家杀猪菜",https://you.ctrip.com/fooditem/haerbin151/7755654-p1.html,https://dimg04.c-ctrip.com/images/tg/246/913/339/f5f8e34b846548d0814a10a1281fac69_R_220_140.jpg,
,哈尔滨,红菜汤,2,"波特曼西餐厅(南岗店), 金色时光西餐厅, 波特曼西餐厅(道里店), 华竹马尔斯餐厅, 露西亚西餐厅(西十道街店), 哈尔滨友谊宫·餐厅, 哈尔滨马迭尔宾馆·马迭尔西餐厅(中央大街店), 露西亚西餐厅(西头道街店), 欧罗巴西餐厅(中央大街索菲亚广场店)",https://you.ctrip.com/fooditem/haerbin151/7755658-p1.html,https://dimg04.c-ctrip.com/images/tg/108/882/821/ab9a187000db46e4a68cf0ab7f32766c_R_220_140.jpg,
,哈尔滨,马迭尔冰棍,4,"哈尔滨马迭尔宾馆·马迭尔冷饮厅1906(中央大街店), 哈尔滨马迭尔宾馆·马迭尔西餐厅(中央大街店)",https://you.ctrip.com/fooditem/haerbin151/9764132-p1.html,https://dimg04.c-ctrip.com/images/tg/455/561/912/7cc3a4f25a1f4bb5a3570e1d36d4a95c_R_220_140.jpg,
,哈尔滨,酱骨头,0,"吴记酱骨炖菜馆(西大直街店), 知音酒楼(花园店)",https://you.ctrip.com/fooditem/haerbin151/7755659-p1.html,https://dimg04.c-ctrip.com/images/tg/939/614/938/dc3359728cb8448b939b5f1b068af45c_R_220_140.jpg,
,哈尔滨,大拉皮,1,"毛毛熏肉(中央大街店), 居家菜馆(下夹树街店), 老厨家(友谊路总店), 老昌春饼(中央大街店), 金刚山烧烤(中山路店), 老六杀猪菜(进乡街店), 东方饺子王(索菲亚店)",https://you.ctrip.com/fooditem/haerbin151/7762590-p1.html,https://dimg04.c-ctrip.com/images/tg/684/145/594/51afb7bb0a534ee5b8e95e1b609b6b50_R_220_140.jpg,
